app_name,combined score,combined features
air.apps.NewsEnterprise.voetbalnieuws.apk,0.4026792750197005,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
a2works.com.br.ipva_pr.apk,3.1845941686367216,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 2, 'warning': 6, 'notice': 3, 'info': 41}"")"
air.com.amazingzhus.amazingzhus.apk,0.42933130699088146,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 1, 'warning': 5, 'notice': 6, 'info': 40}"")"
air.cindycakemakerlite.apk,1.1366655409208601,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
air.charmudex.apk,0.4027918496003602,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"")"
aidapp.newsportaltamilnadu.apk,4.1844534504108974,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"")"
aidapp.newsportalodisha.apk,4.168580434537882,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"")"
air.com.apptaught.realestateTrial.apk,0.9078014184397163,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 5, 'warning': 5, 'notice': 4, 'info': 39}"")"
agurapps.games.BallAndPaddles.apk,0.7059833389620623,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Code Execution']"", ""{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"")"
air.bullstudios.princessdoctorr.apk,4.785601711133627,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 4, 'notice': 3, 'info': 42}"")"
air.BodyAtlas.apk,0.2962962962962963,"(""['']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
a2works.com.br.battery.apk,3.1153889451761794,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"")"
air.Chemical_Place_Escape.apk,2.2484239558707646,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.BJC.apk,7.3759146684678605,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 5, 'warning': 7, 'notice': 6, 'info': 34}"")"
air.ajazgames.escapepixiedivine.apk,2.9451761792187323,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 5, 'info': 39}"")"
air.AIRMapViewer.apk,0.2751322751322751,"(""['']"", ""{'critical': 0, 'warning': 0, 'notice': 2, 'info': 50}"")"
air.Christmascoloringbook3.apk,1.7110491950917484,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 4, 'warning': 7, 'notice': 9, 'info': 33}"")"
adyourself.tomorrow_smog.apk,6.078098615332657,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 4, 'warning': 6, 'notice': 4, 'info': 38}"")"
air.A20rarepepes.apk,0.32275132275132273,"(""['']"", ""{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"")"
a.b.wassim.guide.apk,3.4504953281549033,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
air.ChristmasPuddingCakePops.apk,1.1474164133738602,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 1, 'warning': 4, 'notice': 4, 'info': 43}"")"
air.animations.apk,0.4662839130924237,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 6, 'warning': 4, 'notice': 6, 'info': 36}"")"
air.com.alibabacave.CMemory2.apk,1.3175166047506475,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 6, 'notice': 4, 'info': 39}"")"
abhishek.arcdroid.tenth.apk,1.6100697962400092,"(""['Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 3, 'warning': 5, 'notice': 7, 'info': 37}"")"
air.Bus_Stop_Parking.apk,2.259005966452775,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 3, 'warning': 7, 'notice': 4, 'info': 38}"")"
aidc.mx.efireport.apk,5.216312056737588,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Pim Data Leakage, Code Execution']"", ""{'critical': 5, 'warning': 6, 'notice': 6, 'info': 36}"")"
air.apps.NewsEnterprise.mediatakeout.apk,0.38151525385567936,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 0, 'warning': 0, 'notice': 2, 'info': 50}"")"
ac.robinson.mediatablet.apk,0.8708769559833389,"(""['Device Settings Harvesting, Code Execution']"", ""{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"")"
air.br.com.netpoint.aasp.apk,6.450439040864572,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Pim Data Leakage']"", ""{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"")"
air.ajazgames.escapepickypicnic.apk,8.445176179218732,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"")"
air.apps.NewsEnterprise.canadanewspapers.apk,0.41326128560171116,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
air.bg.teracomm.vivablitz.apk,4.39198468985703,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"")"
air.cellphoneescape.apk,1.25360238658111,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"")"
ab4tec.com.chronometerandtimer.apk,2.9663964876730837,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"")"
air.br.com.iasoft.cc2002.tablet.A2014.apk,0.2751322751322751,"(""['']"", ""{'critical': 0, 'warning': 1, 'notice': 2, 'info': 49}"")"
air.br.com.epagri.ciram.apk,0.6793313069908815,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 1, 'warning': 4, 'notice': 5, 'info': 42}"")"
air.com.apptaught.MEDpro.apk,0.6738995834740515,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
air.brightest.stuntratunderground.apk,1.232410221771924,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
air.atasaati.apk,0.2857142857142857,"(""['']"", ""{'critical': 1, 'warning': 3, 'notice': 5, 'info': 43}"")"
air.AJAZGAMES.escapeabandonedgreyshades.apk,2.9557581898007426,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"")"
air.brightest.chinatractorracing2.apk,1.6951761792187325,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
air.Astro.apk,0.3813463919846899,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
adroid.driverlad.apk,4.854919509174828,"(""['Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 0, 'warning': 0, 'notice': 1, 'info': 51}"")"
air.br.com.cc2002.tablet.free.A2013.apk,0.2962962962962963,"(""['']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.com.applauz.drizzyviews.apk,3.8069345941686366,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.com.animatedsoftware.PavlovsDog.apk,2.083389620623663,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Code Execution']"", ""{'critical': 4, 'warning': 7, 'notice': 6, 'info': 36}"")"
aerostone.bigear.apk,0.5461274344253068,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 5, 'warning': 5, 'notice': 6, 'info': 36}"")"
air.br.com.ciss.mobile.vendas.android.apk,0.3068783068783069,"(""['']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
adsindy.com.terla.apk,3.631261961049195,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"", ""{'critical': 4, 'warning': 5, 'notice': 8, 'info': 36}"")"
ads.storestory.be.blackdragon.apk,0.4451761792187324,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Code Execution']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
air.ajazgames.pumpkinboyhalloweenescape.apk,2.7377293707080947,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
air.br.com.netpoint.gvc.apk,4.774850838680626,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Pim Data Leakage']"", ""{'critical': 5, 'warning': 6, 'notice': 7, 'info': 34}"")"
action.aspirvictorymanagement.flappy.dragon.dash.jungle.apk,3.083474051559158,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Code Execution']"", ""{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"")"
air.ChaletGrandCerfEscape.apk,1.253686817516605,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 3, 'warning': 4, 'notice': 4, 'info': 41}"")"
a2z.Mobile.Event4208.apk,6.40794213666554,"(""['Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Code Execution']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
a.a.hikidashi.apk,0.7909771473601261,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 2, 'warning': 6, 'notice': 5, 'info': 39}"")"
air.app.mmstudio.mmvisual.todysbabybook.apk,0.6843971631205674,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 5, 'warning': 7, 'notice': 6, 'info': 35}"")"
air.apps.NewsEnterprise.deutschezeitungen.apk,0.40797028031070587,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 6, 'info': 41}"")"
acs.tools.preisvergleich.apk,0.509005966452775,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 3, 'warning': 5, 'notice': 11, 'info': 33}"")"
ahmed.restau.apk,10.312197455814477,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"")"
a2works.com.br.ipva_ba.apk,7.067629179331307,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Code Execution']"", ""{'critical': 1, 'warning': 5, 'notice': 6, 'info': 40}"")"
a2z.Mobile.Event3478.apk,4.945232466509063,"(""['Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Code Execution']"", ""{'critical': 2, 'warning': 2, 'notice': 3, 'info': 45}"")"
air.AvmGames.MapleHouseEscape.apk,1.253686817516605,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"", ""{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"")"
abd.abdallah.islam.youtube.apk,6.322779466396487,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment, Pim Data Leakage, Code Execution']"", ""{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"")"
ac.robinson.mediaphone.apk,1.8600697962400088,"(""['Device Settings Harvesting, Code Execution']"", ""{'critical': 3, 'warning': 6, 'notice': 5, 'info': 38}"")"
air.br.com.netpoint.conacabac.apk,1.7058707643814026,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.air.lido.LidoMobile.apk,0.2962962962962963,"(""['']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.babyshapes.apk,0.6367218282111899,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.ajazgames.colorsquareescape.apk,2.9451761792187323,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 4, 'notice': 3, 'info': 42}"")"
air.br.com.buracojustificadomano.mobile.apk,11.562197455814475,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"")"
air.br.com.pifpaf.mobile.apk,11.572779466396486,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"", ""{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"")"
air.br.com.helme.bitbitrobotandroid.apk,1.3973601260835304,"(""['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"", ""{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"")"
air.CarLoanCalculation.apk,0.2857142857142857,"(""['']"", ""{'critical': 1, 'warning': 1, 'notice': 2, 'info': 48}"")"
