app_name,score,features
air.apps.NewsEnterprise.voetbalnieuws.apk,0.10638297872340426,"['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"
a2works.com.br.ipva_pr.apk,2.8882978723404253,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.com.amazingzhus.amazingzhus.apk,0.14361702127659576,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.cindycakemakerlite.apk,0.8297872340425532,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.charmudex.apk,0.1276595744680851,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
aidapp.newsportaltamilnadu.apk,3.8617021276595747,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
aidapp.newsportalodisha.apk,3.8617021276595747,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.com.apptaught.realestateTrial.apk,0.574468085106383,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
agurapps.games.BallAndPaddles.apk,0.4308510638297872,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Code Execution']"
air.bullstudios.princessdoctorr.apk,4.4787234042553195,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"
air.BodyAtlas.apk,0.0,['']
a2works.com.br.battery.apk,2.8085106382978724,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.Chemical_Place_Escape.apk,1.952127659574468,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"
air.BJC.apk,7.047872340425532,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"
air.ajazgames.escapepixiedivine.apk,2.6382978723404253,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.AIRMapViewer.apk,0.0,['']
air.Christmascoloringbook3.apk,1.3882978723404256,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
adyourself.tomorrow_smog.apk,5.76063829787234,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.A20rarepepes.apk,0.0,['']
a.b.wassim.guide.apk,3.143617021276596,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.ChristmasPuddingCakePops.apk,0.8617021276595744,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.animations.apk,0.1276595744680851,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.com.alibabacave.CMemory2.apk,1.0106382978723405,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
abhishek.arcdroid.tenth.apk,1.303191489361702,"['Device Settings Harvesting, Connection Interfaces Exfiltration']"
air.Bus_Stop_Parking.apk,1.952127659574468,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"
aidc.mx.efireport.apk,4.882978723404255,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Pim Data Leakage, Code Execution']"
air.apps.NewsEnterprise.mediatakeout.apk,0.10638297872340426,"['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"
ac.robinson.mediatablet.apk,0.5957446808510638,"['Device Settings Harvesting, Code Execution']"
air.br.com.netpoint.aasp.apk,6.132978723404255,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Pim Data Leakage']"
air.ajazgames.escapepickypicnic.apk,8.138297872340425,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"
air.apps.NewsEnterprise.canadanewspapers.apk,0.10638297872340426,"['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"
air.bg.teracomm.vivablitz.apk,4.085106382978723,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"
air.cellphoneescape.apk,0.9308510638297872,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"
ab4tec.com.chronometerandtimer.apk,2.648936170212766,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
air.br.com.iasoft.cc2002.tablet.A2014.apk,0.0,['']
air.br.com.epagri.ciram.apk,0.39361702127659576,"['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"
air.com.apptaught.MEDpro.apk,0.3670212765957447,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.brightest.stuntratunderground.apk,0.925531914893617,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.atasaati.apk,0.0,['']
air.AJAZGAMES.escapeabandonedgreyshades.apk,2.6382978723404253,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.brightest.chinatractorracing2.apk,1.3882978723404256,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.Astro.apk,0.07446808510638298,"['Telephony Identifiers Leakage, Device Settings Harvesting, Suspicious Connection Establishment']"
adroid.driverlad.apk,4.579787234042553,"['Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Telephony Services Abuse, Suspicious Connection Establishment']"
air.br.com.cc2002.tablet.free.A2013.apk,0.0,['']
air.com.applauz.drizzyviews.apk,3.5106382978723403,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
air.com.animatedsoftware.PavlovsDog.apk,1.7606382978723405,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment, Code Execution']"
aerostone.bigear.apk,0.21808510638297873,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration']"
air.br.com.ciss.mobile.vendas.android.apk,0.0,['']
adsindy.com.terla.apk,3.3085106382978724,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Telephony Services Abuse']"
ads.storestory.be.blackdragon.apk,0.13829787234042554,"['Telephony Identifiers Leakage, Device Settings Harvesting, Location Lookup, Connection Interfaces Exfiltration, Code Execution']"
air.ajazgames.pumpkinboyhalloweenescape.apk,2.4308510638297873,"['Telephony Identifiers Leakage, Device Settings Harvesting, Connection Interfaces Exfiltration, Suspicious Connection Establishment']"
