app_name,score,features
air.apps.NewsEnterprise.surinamenieuws.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
aesthetic.developers.flyingbirdy.apk,0.47491638795986624,"{'critical': 2, 'warning': 6, 'notice': 3, 'info': 41}"
air.Chemical.apk,0.4448160535117057,"{'critical': 1, 'warning': 5, 'notice': 6, 'info': 40}"
air.brightest.chinatractorracing2.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.air.HTML5MobileApp.apk,0.05016722408026758,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.br.com.netpoint.gdp.apk,0.7090301003344481,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.BestEscape82WaterPool.apk,0.6153846153846154,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.agara.games.ChessmasterFree.apk,0.6387959866220736,"{'critical': 5, 'warning': 5, 'notice': 4, 'info': 39}"
air.carlene.ZombieVirus.apk,0.05016722408026758,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.ca.ax2.holidaySnapshot.apk,0.4347826086956522,"{'critical': 3, 'warning': 4, 'notice': 3, 'info': 42}"
air.apps.NewsEnterprise.gazeteler.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.ajazgames.colorsquareescape.apk,0.6153846153846154,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.BasketballHustleForCel.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.ArabicLetterBox.apk,0.785953177257525,"{'critical': 5, 'warning': 7, 'notice': 6, 'info': 34}"
air.co.yapps.ezan.apk,0.5384615384615384,"{'critical': 3, 'warning': 5, 'notice': 5, 'info': 39}"
act.activity.apk,0.026755852842809402,"{'critical': 0, 'warning': 0, 'notice': 2, 'info': 50}"
ae.brandsforless.android.apk,0.8127090301003344,"{'critical': 4, 'warning': 7, 'notice': 9, 'info': 33}"
air.br.com.netpoint.integraeventos.apk,0.6220735785953178,"{'critical': 4, 'warning': 6, 'notice': 4, 'info': 38}"
air.br.com.netpoint.remateweb.apk,0.7090301003344481,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.com.applauz.wutangme.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.cellphoneescape.apk,0.3411371237458194,"{'critical': 1, 'warning': 4, 'notice': 4, 'info': 43}"
aidc.mx.efireport.apk,0.6956521739130435,"{'critical': 6, 'warning': 4, 'notice': 6, 'info': 36}"
aidapp.newsportalhimachalpradesh.apk,0.5618729096989966,"{'critical': 3, 'warning': 6, 'notice': 4, 'info': 39}"
air.com.alchemiagames.offside.apk,0.5919732441471572,"{'critical': 3, 'warning': 5, 'notice': 7, 'info': 37}"
air.babyshapes.apk,0.6120401337792643,"{'critical': 3, 'warning': 7, 'notice': 4, 'info': 38}"
ahmed.restau.apk,0.7424749163879598,"{'critical': 5, 'warning': 6, 'notice': 6, 'info': 36}"
adampinsky.com.stormy.apk,0.026755852842809402,"{'critical': 0, 'warning': 0, 'notice': 2, 'info': 50}"
air.atasaati.apk,0.05016722408026758,"{'critical': 0, 'warning': 1, 'notice': 1, 'info': 50}"
air.BlackjackCity.apk,0.6755852842809364,"{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"
air.AJAZGAMES.escapeabandonedgreyshades.apk,0.6153846153846154,"{'critical': 3, 'warning': 6, 'notice': 6, 'info': 37}"
air.A3bibe.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.com.apptaught.MEDpro.apk,0.48494983277591974,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
air.br.com.netpoint.vconf.apk,0.7090301003344481,"{'critical': 4, 'warning': 6, 'notice': 7, 'info': 36}"
air.BeautyTipsinTamil.apk,0.6254180602006689,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
a.akakao.bong.apk,0.07692307692307693,"{'critical': 0, 'warning': 1, 'notice': 2, 'info': 49}"
air.ChaletGrandCerfEscape.apk,0.36789297658862874,"{'critical': 1, 'warning': 4, 'notice': 5, 'info': 42}"
air.br.com.helme.bitbitrobotandroid.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
a2works.com.br.ipva.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
ads.storestory.be.blackdragon.apk,0.3177257525083612,"{'critical': 1, 'warning': 3, 'notice': 5, 'info': 43}"
air.ajazgames.escapepickypicnic.apk,0.6755852842809364,"{'critical': 4, 'warning': 6, 'notice': 6, 'info': 36}"
air.animations.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
air.com.aetrex.aetrexretailapp.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
abhishek.arcdroid.tenth.apk,0.0,"{'critical': 0, 'warning': 0, 'notice': 1, 'info': 51}"
acs.borntf.ncs.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.apps.NewsEnterprise.voetbalnieuws.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
ah.woeid.apk,0.7324414715719063,"{'critical': 4, 'warning': 7, 'notice': 6, 'info': 36}"
adikar.com.photogifmaker.apk,0.68561872909699,"{'critical': 5, 'warning': 5, 'notice': 6, 'info': 36}"
air.com.amazingzhus.amazingzhus.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
adtech.chitchat.apk,0.68561872909699,"{'critical': 4, 'warning': 5, 'notice': 8, 'info': 36}"
air.com.applauz.brickpic.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.A40haditsakhirzaman.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.br.com.buracojustificadomano.mobile.apk,0.7625418060200668,"{'critical': 5, 'warning': 6, 'notice': 7, 'info': 34}"
air.com.abecedaire.JapaneseBrush.apk,0.5117056856187291,"{'critical': 3, 'warning': 5, 'notice': 4, 'info': 40}"
air.br.com.epagri.ciram.apk,0.46153846153846156,"{'critical': 3, 'warning': 4, 'notice': 4, 'info': 41}"
air.com.applauz.drizzyviews.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
adsprotech.games.ball.shooter.two.apk,0.5284280936454849,"{'critical': 2, 'warning': 6, 'notice': 5, 'info': 39}"
air.bg.teracomm.vivablitz.apk,0.7926421404682273,"{'critical': 5, 'warning': 7, 'notice': 6, 'info': 35}"
addis.keyboard.apk,0.46153846153846156,"{'critical': 2, 'warning': 4, 'notice': 6, 'info': 41}"
a2z.Mobile.Event3478.apk,0.6989966555183946,"{'critical': 3, 'warning': 5, 'notice': 11, 'info': 33}"
air.Christmascoloringbook3.apk,0.5652173913043478,"{'critical': 3, 'warning': 5, 'notice': 6, 'info': 38}"
air.Bus.apk,0.4448160535117057,"{'critical': 1, 'warning': 5, 'notice': 6, 'info': 40}"
adrianoferraguto.oraesatta.apk,0.274247491638796,"{'critical': 2, 'warning': 2, 'notice': 3, 'info': 45}"
air.air.monsterbraingames.cutit.apk,0.48494983277591974,"{'critical': 3, 'warning': 5, 'notice': 3, 'info': 41}"
air.com.aminocookinchklo.selasaharablila.apk,0.6254180602006689,"{'critical': 4, 'warning': 5, 'notice': 6, 'info': 37}"
adsindy.com.terla.apk,0.5886287625418061,"{'critical': 3, 'warning': 6, 'notice': 5, 'info': 38}"
air.apps.NewsEnterprise.lesjournauxenfrancais.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.apps.NewsEnterprise.indianewspapers.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
air.apps.NewsEnterprise.canadanewspapers.apk,0.40133779264214053,"{'critical': 2, 'warning': 4, 'notice': 4, 'info': 42}"
